,Year,Other Loans,Credit Cards,Real Estate,Total Past Due
17,2005,2.923923692421413,-3.6294554745776293,13.818094598120314,12.384920826842245
18,2006,6.301443736410745,-1.9533707183676097,14.92648934581871,22.22772905408121
19,2007,11.049425208172797,12.88591202655761,7.029256188724371,45.52182908312267
20,2008,2.4452687738239507,6.401391212850961,4.478783662335815,76.69251298342292
21,2009,0.03975681939103261,-4.66245798715177,-0.4825226127847854,24.818938874395133
22,2010,-3.006601245681409,59.97698477506691,-4.415748975597798,-9.356562931925454
23,2011,1.3937313841222687,-2.9744209448056638,-2.8300976787964545,-4.926343493525994
